id,nom,festa1,festa2
776,Les,2025-06-25,2025-10-06
827,Linyola,2025-05-26,2025-08-14
320,Linyà,,
1031,Llaberia,2025-01-17,2025-08-29
5094,Llabià,2025-05-30,2025-05-31
1392,"Llacuna, la",2025-04-22,2025-08-04
697,Lladorre,2025-07-28,2025-11-11
714,Lladrós,2025-03-04,2025-06-28
310,Lladurs,2025-05-16,2025-09-09
32,Lladó,2025-06-10,2025-07-14
1122,"Llagosta, la",2025-03-19,2025-09-12
217,Llagostera,2025-06-09,2025-06-10
218,Llambilles,2025-07-07,2025-10-29
63,Llampaies,2025-04-25,2025-11-11
252,Llanars,2025-09-29,2025-09-30
33,Llançà,2025-01-22,2025-07-16
361,Llardecans,2025-04-23,2025-12-10
703,Llavorsí,2025-03-04,2025-07-25
362,Lleida,2025-05-12,2025-09-29
311,"Llena, la",2025-05-16,2025-11-29
701,Lleret,2025-09-16,2025-11-11
1116,Llerona,2025-05-30,2025-09-08
34,Llers,2025-05-03,2025-06-30
158,Lles de Cerdanya,2025-06-30,2025-10-10
813,Llesp,2025-01-20,2025-02-03
757,Llimiana,2025-05-26,2025-08-18
1456,Llinars,,
1125,Llinars del Vallès,2025-09-05,2025-09-08
488,Llindars,2025-04-28,2025-08-25
1123,Lliçà d'Amunt,2025-01-07,2025-09-12
1124,Lliçà de Vall,2025-04-28,2025-07-04
983,"Lloar, el",2025-08-04,2025-09-29
315,Llobera,2025-02-28,2025-04-23
446,Lloberola,2025-09-26,2025-09-29
1470,Llocalou,2025-05-19,2025-09-08
515,"Llor, el",2025-01-08,2025-08-23
946,Llorac,2025-08-29,2025-08-30
432,Llorenç de Rocafort,2025-05-05,2025-07-18
935,Llorenç del Penedès,2025-04-17,2025-08-11
285,Lloret de Mar,2025-07-24,2025-11-18
255,"Llosses, les",2025-06-23,2025-09-12
601,Lluçars,2025-09-15,2025-09-22
1214,Lluçà,2025-11-21,2025-12-10
163,Llívia,2025-04-28,2025-06-09
219,Madremanya,2025-08-04,2025-10-07
412,Mafet,2025-10-03,2025-10-04
367,Maials,2025-01-20,2025-08-18
179,Maià de Montcal,2025-01-20,2025-05-19
422,Maldà,2025-01-02,2025-08-25
450,Malgrat,2025-01-25,2025-08-14
1185,Malgrat de Mar,2025-08-14,2025-12-05
1215,Malla,2025-01-22,2025-06-09
200,"Mallol, el",2025-08-25,2025-09-08
5122,Mallolís,,
380,Malpartit,,
814,Malpàs,2025-01-20,2025-06-28
1216,Manlleu,2025-04-17,2025-06-09
1349,Manresa,2025-02-21,2025-09-01
1117,Marata,2025-05-30,2025-07-26
567,Marcovau,2025-06-02,2025-08-06
131,Marenyà,2025-04-17,2025-06-09
985,Margalef,2025-08-06,2025-09-29
1350,Marganell,2025-05-12,2025-11-22
166,Martinet,2025-01-20,2025-12-01
1076,Martorell,2025-04-28,2025-06-09
1126,Martorelles,2025-05-02,2025-09-12
984,Marçà,2025-08-18,2025-12-29
5102,Mas Gros,2025-05-12,2025-09-29
1040,Mas de Barberans,2025-04-25,2025-06-23
471,"Mas de Bondia, el",2025-08-22,2025-08-23
36,Masarac,2025-07-03,2025-11-11
1547,Masbarrat,2025-08-14,2025-12-15
920,Masboquera,2025-08-01,2025-11-14
1041,Masdenverge,2025-06-09,2025-09-12
5101,Masella,,
1217,"Masies de Roda, les",2025-07-15,2025-09-29
1218,"Masies de Voltregà, les",2025-09-01,2025-09-08
936,Masllorenç,2025-01-07,2025-08-04
1186,"Masnou, el",2025-06-09,2025-06-30
526,"Masos de Millà, els",2025-05-09,2025-08-09
907,Maspujols,2025-05-02,2025-08-18
1393,Masquefa,2025-07-21,2025-07-22
921,Masriudoms,2025-07-25,2025-07-26
986,"Masroig, el",2025-08-22,2025-08-25
368,Massalcoreig,2025-01-17,2025-08-22
287,Massanes,2025-04-17,2025-08-04
464,Massoteres,,
1279,"Masuques, les",2025-04-17,2025-10-20
873,"Masó, la",2025-01-20,2025-07-21
1157,Matadepera,2025-01-20,2025-10-01
1505,Matamargó,2025-06-13,2025-09-01
1187,Mataró,2025-06-09,2025-07-28
559,"Maçana, la",,
35,Maçanet de Cabrenys,2025-07-07,2025-11-17
286,Maçanet de la Selva,2025-05-02,2025-08-08
1287,Mediona,2025-04-22,2025-06-09
5091,Mentui,2025-01-20,2025-08-01
569,Menàrguens,2025-01-22,2025-04-29
164,Meranges,2025-06-16,2025-11-29
725,"Meüll, el",2025-03-19,2025-11-11
910,Miami Platja,2025-03-19,2025-07-25
181,Mieres,2025-04-11,2025-08-29
527,Millà,2025-05-30,2025-09-02
874,"Milà, el",2025-05-19,2025-10-27
336,"Miracle, el",2025-08-01,2025-08-02
828,Miralcamp,2025-01-18,2025-09-01
587,Miralpeix,,
611,Mirambell,2025-05-15,2025-10-06
1022,Miravet,2025-01-17,2025-10-10
1351,Moià,2025-01-20,2025-06-09
1289,Moja,2025-08-29,2025-09-01
987,"Molar, el",2025-08-14,2025-08-18
143,"Molina, la",2025-03-03,2025-08-08
5132,"Molina, la",,
1077,Molins de Rei,2025-06-09,2025-09-29
829,Mollerussa,2025-03-19,2025-05-16
39,Mollet de Peralada,2025-04-26,2025-08-04
1127,Mollet del Vallès,2025-01-22,2025-08-18
256,Molló,2025-07-14,2025-11-24
316,"Molsosa, la",2025-01-20,2025-05-15
109,Monells,2025-06-09,2025-10-31
1502,Monestir d'Avellanes,2025-08-06,2025-09-29
1352,Monistrol de Calders,2025-05-09,2025-08-01
1353,Monistrol de Montserrat,2025-01-30,2025-07-25
797,Mont,2025-08-11,2025-10-08
876,Mont-ral,2025-08-22,2025-08-29
114,Mont-ras,2025-05-02,2025-07-25
480,Mont-roig,2025-05-16,2025-08-23
909,Mont-roig del Camp,2025-09-08,2025-09-29
182,Montagut i Oix,2025-05-05,2025-06-30
640,Montant de Tost,2025-05-19,2025-12-31
949,Montblanc,2025-09-08,2025-09-09
441,Montblanquet,2025-08-04,2025-08-11
964,Montbrió de la Marca,2025-01-20,2025-08-11
908,Montbrió del Camp,2025-01-17,2025-06-30
1158,Montcada i Reixac,2025-06-09,2025-09-24
1433,Montclar,2025-08-04,2025-08-18
364,Montclar,2025-07-25,2025-07-26
798,Montcorbau,2025-08-02,2025-10-08
5083,Montcortès,2025-01-20,2025-08-01
479,Montcortès de Segarra,2025-05-16,2025-08-23
167,Montellà,2025-08-25,2025-11-28
165,Montellà i Martinet,,
694,Montesclado,,
1220,Montesquiu,2025-05-02,2025-06-09
473,Montfalcó Murallat,2025-01-20,2025-05-15
428,Montfalcó d'Agramunt,,
1411,Montfalcó el Gros,,
5096,Montfar,2025-04-28,2025-08-25
626,Montferrer i Castellbò,2025-01-22,2025-08-18
875,Montferri,2025-01-20,2025-08-25
570,Montgai,2025-03-17,2025-09-08
1188,Montgat,2025-04-23,2025-06-09
70,Montiró,2025-05-12,2025-09-29
1432,Montmajor,2025-06-19,2025-09-08
1394,Montmaneu,2025-04-02,2025-09-08
937,"Montmell, el",2025-06-09,2025-10-06
1128,Montmeló,2025-06-09,2025-06-27
369,Montoliu de Lleida,2025-05-15,2025-09-08
467,Montoliu de Segarra,2025-03-08,2025-10-01
470,Montornès de Segarra,2025-08-29,2025-08-30
1129,Montornès del Vallès,2025-09-22,2025-12-01
489,Montpalau,2025-04-28,2025-08-25
312,Montpol,2025-05-16,2025-09-29
1130,Montseny,2025-06-09,2025-08-25
565,Montsonís,2025-03-04,2025-08-18
516,"Morana, la",2025-05-15,2025-08-11
840,"Morell, el",2025-08-04,2025-11-10
988,"Morera de Montsant, la",2025-06-23,2025-09-08
1467,Muller,2025-05-16,2025-08-23
1221,Muntanyola,2025-05-02,2025-06-16
1044,"Muntells, els",2025-06-09,2025-09-12
1354,Mura,2025-04-17,2025-11-11
1023,Móra d'Ebre,2025-01-17,2025-08-29
1024,Móra la Nova,2025-08-05,2025-10-25
460,"Móra, la",2025-07-18,2025-07-19
160,Músser,2025-06-30,2025-10-10
423,Nalec,2025-01-10,2025-07-25
1355,Navarcles,2025-02-14,2025-06-09
40,Navata,2025-05-03,2025-06-23
1356,Navàs,2025-08-25,2025-08-26
317,Navès,2025-04-23,2025-07-21
272,Nevà,2025-07-11,2025-10-13
673,Norís,,
1434,"Nou de Berguedà, la",2025-10-01,2025-11-11
841,"Nou de Gaià, la",2025-07-22,2025-09-26
649,Noves de Segre,2025-03-03,2025-07-14
878,Nulles,2025-01-20,2025-07-25
630,Nuncarga,2025-03-04,2025-12-13
325,Odèn,2025-10-07,2025-11-22
258,Ogassa,2025-12-04,2025-12-05
612,Ogern,2025-09-29,2025-11-28
1293,Olesa de Bonesvalls,2025-01-20,2025-07-21
1078,Olesa de Montserrat,2025-06-10,2025-06-23
627,Oliana,2025-03-04,2025-08-04
573,Oliola,2025-01-28,2025-08-04
331,Olius,2025-09-08,2025-09-09
1464,Olivella,2025-05-02,2025-09-12
157,Olopte,2025-06-26,2025-06-27
1222,Olost,2025-06-09,2025-08-18
183,Olot,2025-09-08,2025-09-09
472,"Oluges, les",2025-01-20,2025-04-26
1435,Olvan,2025-01-20,2025-08-04
1288,Olèrdola,2025-08-29,2025-09-01
401,"Omellons, els",2025-01-20,2025-09-29
424,"Omells de na Gaia, els",2025-03-21,2025-05-26
755,Orcau,2025-06-13,2025-08-02
1317,Ordal,2025-04-17,2025-08-04
41,Ordis,2025-02-03,2025-05-02
628,Organyà,2025-03-03,2025-06-09
1226,Oristà,2025-01-20,2025-11-28
1396,Orpí,2025-04-28,2025-09-29
1225,Orís,2025-08-25,2025-09-22
577,Os de Balaguer,2025-08-06,2025-09-29
660,Os de Civís,2025-06-28,2025-08-16
288,Osor,2025-06-30,2025-09-22
1460,Ossera,,
425,Ossó de Sió,2025-08-06,2025-10-11
1294,Pacs del Penedès,2025-08-04,2025-09-01
1462,Padrinàs,,
5107,"Pago, el",2025-01-27,2025-04-17
1190,Palafolls,2025-08-25,2025-09-08
115,Palafrugell,2025-06-02,2025-07-21
116,Palamós,2025-06-23,2025-06-25
830,"Palau d'Anglesola, el",2025-02-03,2025-08-29
545,"Palau de Rialb, el",2025-03-04,2025-08-16
42,Palau de Santa Eulàlia,2025-05-03,2025-12-10
117,Palau-sator,2025-01-17,2025-06-27
43,Palau-saverdera,2025-02-03,2025-08-29
1159,Palau-solità i Plegamans,2025-06-09,2025-09-01
842,"Pallaresos, els",2025-01-20,2025-08-06
481,"Pallargues, les",2025-05-16,2025-08-23
1079,Pallejà,2025-02-12,2025-07-14
504,Pallerols,2025-07-25,2025-07-28
572,Pallerols,2025-03-04,2025-08-16
1025,"Palma d'Ebre, la",2025-04-29,2025-05-15
1080,"Palma de Cervelló, la",2025-05-15,2025-09-24
238,Palol de Revardit,2025-10-20,2025-10-29
517,Palou,2025-05-10,2025-11-04
465,Palouet,,
121,Pals,2025-08-04,2025-09-08
1357,Palà de Torroella,2025-07-21,2025-08-25
1081,"Papiol, el",2025-06-09,2025-07-25
261,Pardines,2025-08-04,2025-08-05
1131,Parets del Vallès,2025-01-27,2025-07-28
122,Parlavà,2025-06-09,2025-08-01
641,"Parròquia d'Hortó, la",2025-04-23,2025-09-08
950,Passanant,2025-05-12,2025-10-06
44,Pau,2025-03-03,2025-05-02
506,Pavia,2025-09-12,2025-09-15
1006,Paüls,2025-06-02,2025-08-14
45,Pedret i Marzà,2025-05-12,2025-08-11
321,Pegueroles,,
71,Pelacalç,2025-05-12,2025-09-29
482,Pelagalls,2025-05-16,2025-08-23
579,Penelles,2025-05-05,2025-09-01
123,"Pera, la",2025-06-09,2025-10-29
5090,Peracalç,2025-01-20,2025-08-01
1229,Perafita,2025-02-03,2025-05-02
843,Perafort,2025-01-20,2025-06-30
46,Peralada,2025-05-02,2025-09-12
688,Peramea,2025-01-20,2025-08-01
629,Peramola,2025-03-04,2025-09-29
104,Peratallada,2025-06-09,2025-08-06
1008,"Perelló, el",2025-01-17,2025-01-20
624,Perles,2025-06-09,2025-11-18
731,Pessonada,2025-07-26,2025-08-14
147,Pi,,
889,Picamoixons,2025-03-17,2025-08-04
1397,Piera,,
953,"Piles, les",2025-11-10,2025-12-13
1191,Pineda de Mar,2025-08-28,2025-08-29
1056,"Pinell de Brai, el",2025-05-02,2025-09-12
332,Pinell de Solsonès,2025-02-28,2025-05-23
201,"Pinya, la",2025-07-28,2025-09-08
333,Pinós,2025-01-23,2025-09-01
954,Pira,2025-08-01,2025-08-04
864,"Pla de Manlleu, el",2025-05-05,2025-09-29
642,"Pla de Sant Tirs, el",2025-01-28,2025-08-08
879,"Pla de Santa Maria, el",2025-01-07,2025-04-17
5138,Pla de l'Ermita,2025-07-29,2025-10-31
360,"Pla de la Font, el",2025-05-05,2025-10-27
1295,"Pla del Penedès, el",2025-01-20,2025-07-28
576,Plandogau,,
184,"Planes d'Hostoles, les",2025-07-25,2025-09-29
262,Planoles,2025-02-03,2025-08-26
475,"Plans de Sió, els",,
831,"Poal, el",2025-03-19,2025-08-29
960,"Pobla de Carivenys, la",2025-06-23,2025-08-30
1398,"Pobla de Claramunt, la",2025-02-03,2025-07-07
402,"Pobla de Cérvoles, la",,
1550,"Pobla de Ferran, la",2025-05-12,2025-10-06
1437,"Pobla de Lillet, la",2025-06-09,2025-10-06
845,"Pobla de Mafumet, la",2025-02-03,2025-06-23
1057,"Pobla de Massaluca, la",2025-01-17,2025-08-14
846,"Pobla de Montornès, la",2025-09-08,2025-10-14
758,"Pobla de Segur, la",2025-05-08,2025-06-18
863,"Pobles, les",2025-05-12,2025-12-15
990,Poboleda,2025-08-04,2025-08-05
1160,Polinyà,2025-01-20,2025-07-14
546,Politg,2025-03-04,2025-08-16
490,Pomar,2025-04-28,2025-08-25
880,"Pont d'Armentera, el",2025-01-03,2025-07-22
632,"Pont de Bar, el",2025-07-26,2025-11-04
727,"Pont de Claverol, el",2025-01-18,2025-08-23
48,Pont de Molins,2025-01-20,2025-09-08
812,"Pont de Suert, el",2025-01-20,2025-08-08
1359,"Pont de Vilomara i Rocafort, el",2025-03-10,2025-07-21
955,Pontils,2025-07-25,2025-07-26
1296,Pontons,2025-01-20,2025-07-21
580,Ponts,2025-03-04,2025-09-12
49,Pontós,2025-07-26,2025-11-11
240,Porqueres,2025-05-19,2025-12-05
991,Porrera,2025-01-17,2025-11-10
50,"Port de la Selva, el",2025-05-20,2025-08-05
51,Portbou,2025-01-07,2025-07-25
500,Portell,2025-07-25,2025-09-01
370,"Portella, la",2025-03-07,2025-04-28
582,Pradell,2025-01-20,2025-07-21
992,Pradell de la Teixeta,2025-07-21,2025-09-29
911,Prades,2025-08-25,2025-10-20
1058,Prat de Comte,2025-04-17,2025-09-12
1082,"Prat de Llobregat, el",2025-06-09,2025-09-29
912,Pratdip,2025-07-21,2025-09-08
1230,Prats de Lluçanès,2025-01-22,2025-06-25
1399,"Prats de Rei, els",2025-03-25,2025-05-02
168,Prats i Sansor,2025-08-06,2025-11-28
429,Preixana,2025-04-22,2025-08-09
581,Preixens,2025-04-29,2025-09-01
1192,Premià de Dalt,,
1193,Premià de Mar,2025-03-03,2025-07-10
451,"Prenyanosa, la",2025-08-09,2025-09-29
185,"Preses, les",2025-09-08,2025-10-13
1234,Pruit,2025-06-09,2025-09-29
169,Prullans,2025-01-17,2025-05-26
413,"Puelles, les",2025-08-01,2025-08-02
547,"Puig de Rialb, el",2025-03-04,2025-08-16
1438,Puig-reig,2025-06-09,2025-11-11
170,Puigcerdà,2025-07-21,2025-09-08
844,Puigdelfí,2025-01-20,2025-06-30
1297,Puigdàlber,2025-01-07,2025-12-01
403,Puiggròs,2025-07-25,2025-07-28
724,Puigmaçana,2025-03-19,2025-11-11
202,Puigpardines,2025-08-14,2025-09-08
881,Puigpelat,2025-04-17,2025-12-31
430,Puigverd d'Agramunt,2025-09-20,2025-09-22
371,Puigverd de Lleida,2025-04-23,2025-07-25
614,"Pujal, el",,
1400,Pujalt,2025-01-22,2025-12-01
5087,Pujol,2025-01-20,2025-08-01
1440,"Quar, la",2025-06-30,2025-09-22
220,Quart,2025-07-25,2025-10-29
263,Queralbs,2025-07-24,2025-07-25
618,"Querforadat, el",2025-02-08,2025-08-23
882,Querol,2025-04-17,2025-06-23
52,Rabós,2025-05-02,2025-06-30
365,Raimat,2025-04-28,2025-07-25
1360,Rajadell,2025-06-23,2025-09-12
1457,"Rasos de Peguera, els",,
1026,Rasquera,2025-08-04,2025-08-05
483,Ratera,2025-05-16,2025-08-23
5114,Rauric,2025-10-03,2025-10-04
1227,"Raval de Sant Feliu, el",2025-06-09,2025-09-15
5130,"Rebato, el",2025-04-17,2025-04-28
124,Regencós,2025-01-23,2025-04-24
1014,"Reguers, els",2025-06-09,2025-09-08
1161,Rellinars,2025-04-17,2025-07-28
847,Renau,2025-12-10,2025-12-13
913,Reus,2025-06-30,2025-09-25
704,Rialp,2025-03-04,2025-09-26
883,"Riba, la",2025-08-01,2025-11-28
1027,Riba-roja d'Ebre,2025-02-05,2025-08-28
595,Ribelles,2025-05-15,2025-09-12
518,Riber,2025-05-15,2025-07-26
1543,Ribera d'Urgellet,,
715,Ribera de Cardós,2025-06-09,2025-09-08
264,Ribes de Freser,2025-02-14,2025-06-13
1100,Riells del Fai,2025-01-22,2025-08-07
289,Riells i Viabrea,2025-08-04,2025-11-10
848,"Riera de Gaià, la",2025-07-21,2025-09-15
334,Riner,,
265,Ripoll,2025-05-12,2025-06-09
1162,Ripollet,2025-06-09,2025-09-01
1469,Riu de Cerdanya,2025-01-20,2025-06-25
291,Riudarenes,2025-09-22,2025-11-10
186,Riudaura,2025-01-20,2025-06-09
914,Riudecanyes,2025-07-28,2025-09-22
915,Riudecols,2025-06-27,2025-06-30
239,Riudellots de la Creu,2025-10-20,2025-10-29
292,Riudellots de la Selva,2025-09-29,2025-10-31
916,Riudoms,2025-07-25,2025-11-24
5119,Riudovelles,2025-07-12,2025-08-30
53,Riumors,2025-05-15,2025-08-18
732,Rivert,2025-08-14,2025-11-11
1132,"Roca del Vallès, la",2025-09-12,2025-11-28
957,Rocafort de Queralt,2025-05-15,2025-08-06
433,Rocafort de Vallbona,2025-01-20,2025-09-26
442,Rocallaura,2025-08-04,2025-09-12
1280,Rocallisa,2025-04-17,2025-08-11
849,Roda de Berà,2025-08-25,2025-12-05
1231,Roda de Ter,2025-06-09,2025-09-23
884,Rodonyà,2025-01-20,2025-08-25
74,Romanyà d'Empordà,2025-07-26,2025-11-11
961,"Roques, les",2025-05-21,2025-06-30
1009,Roquetes,2025-04-14,2025-07-07
1328,"Roquetes, les",2025-02-12,2025-06-25
1459,"Rosers, els",2025-04-17,2025-08-11
54,Roses,2025-02-28,2025-03-03
372,Rosselló,2025-09-02,2025-10-10
885,"Rourell, el",2025-05-26,2025-06-30
1304,"Rovira Roja, la",2025-08-11,2025-11-11
5095,Rubinat,2025-04-28,2025-08-25
1401,Rubió,2025-01-02,2025-04-22
566,Rubió de Dalt,2025-03-04,2025-09-29
5145,Rubió del Mig,2025-03-04,2025-09-29
1163,Rubí,2025-06-09,2025-06-28
1233,Rupit,2025-06-09,2025-09-29
125,Rupià,2025-01-22,2025-07-18
591,"Ràpita, la",2025-06-09,2025-07-18
1513,"Ràpita, la",2025-04-17,2025-08-04
1042,"Ràpita, la",2025-07-25,2025-09-08
528,"Règola, la",2025-05-20,2025-08-02
1164,Sabadell,2025-05-12,2025-09-08
153,Saga,2025-05-19,2025-12-29
1441,Sagàs,,
1509,Sala de Comalats,2025-05-12,2025-10-06
106,"Sala, la",2025-06-25,2025-08-16
782,Salardú,2025-05-03,2025-07-02
1443,Saldes,2025-08-26,2025-09-08
72,Saldet,2025-05-12,2025-09-29
187,Sales de Llierca,2025-04-23,2025-11-11
301,Salitja,2025-04-17,2025-06-23
1361,Sallent,2025-06-19,2025-09-15
850,Salomó,2025-05-02,2025-08-22
851,Salou,2025-01-31,2025-10-30
221,Salt,2025-07-25,2025-10-29
759,Salàs de Pallars,2025-05-02,2025-08-05
1369,Saló,2025-06-09,2025-08-18
1106,Samalús,2025-08-22,2025-12-01
494,Sanaüja,2025-01-17,2025-05-22
5097,Saneja,,
1063,Sant Adrià de Besòs,2025-06-09,2025-09-08
1235,Sant Agustí de Lluçanès,2025-05-15,2025-08-25
222,Sant Andreu Salou,2025-09-12,2025-12-01
1194,Sant Andreu de Llavaneres,2025-07-21,2025-12-01
1083,Sant Andreu de la Barca,2025-06-09,2025-09-08
188,Sant Aniol de Finestres,2025-07-28,2025-12-13
492,Sant Antolí i Vilanova,2025-04-28,2025-08-25
661,Sant Antoni,2025-06-14,2025-07-07
92,Sant Antoni de Calonge,2025-06-13,2025-09-01
1135,Sant Antoni de Vilamajor,2025-01-17,2025-08-22
5141,Sant Bartomeu de la Quadra,2025-06-09,2025-09-29
1236,Sant Bartomeu del Grau,2025-04-17,2025-06-23
1084,Sant Boi de Llobregat,2025-05-20,2025-06-09
1237,Sant Boi de Lluçanès,2025-05-20,2025-06-09
1195,Sant Cebrià de Vallalta,2025-09-16,2025-09-26
1136,Sant Celoni,2025-09-08,2025-11-10
55,Sant Climent Sescebes,2025-08-29,2025-11-24
1085,Sant Climent de Llobregat,2025-08-11,2025-11-24
105,Sant Climent de Peralta,2025-06-09,2025-09-06
741,Sant Cristòfol de la Vall,,
1298,Sant Cugat Sesgarrigues,2025-07-25,2025-07-28
1165,Sant Cugat del Vallès,2025-05-03,2025-06-09
302,Sant Dalmai,2025-04-17,2025-06-23
1086,Sant Esteve Sesrovires,2025-04-17,2025-07-25
203,Sant Esteve d'en Bas,2025-09-08,2025-09-22
1138,Sant Esteve de Palautordera,2025-08-04,2025-11-03
761,Sant Esteve de la Sarga,2025-05-26,2025-09-29
1363,Sant Feliu Sasserra,2025-06-09,2025-09-15
119,Sant Feliu de Boada,2025-07-26,2025-08-01
293,Sant Feliu de Buixalleu,2025-04-17,2025-07-25
1139,Sant Feliu de Codines,2025-01-17,2025-09-19
126,Sant Feliu de Guíxols,2025-02-28,2025-08-01
1087,Sant Feliu de Llobregat,2025-06-09,2025-10-10
189,Sant Feliu de Pallerols,2025-06-09,2025-08-01
190,Sant Ferriol,2025-04-11,2025-09-19
1140,Sant Fost de Campsentelles,2025-06-09,2025-07-28
1364,Sant Fruitós de Bages,2025-01-22,2025-07-07
1549,Sant Gallard,2025-09-02,2025-09-09
223,Sant Gregori,2025-07-21,2025-10-29
495,Sant Guim de Freixenet,2025-06-27,2025-08-04
496,Sant Guim de la Plana,2025-08-14,2025-08-16
294,Sant Hilari Sacalm,2025-06-09,2025-08-29
1238,Sant Hipòlit de Voltregà,2025-09-01,2025-09-08
1196,Sant Iscle de Vallalta,2025-05-02,2025-09-12
1043,Sant Jaume d'Enveja,2025-06-23,2025-07-25
1444,Sant Jaume de Frontanyà,,
191,Sant Jaume de Llierca,2025-07-24,2025-07-25
938,Sant Jaume dels Domenys,2025-07-24,2025-07-25
1318,Sant Joan,,
1088,Sant Joan Despí,2025-06-09,2025-09-24
662,Sant Joan Fumat,2025-05-31,2025-08-16
1301,Sant Joan Samora,2025-01-20,2025-08-11
224,Sant Joan de Mollet,2025-01-20,2025-10-29
1452,Sant Joan de Montdarn,2025-08-06,2025-08-29
1365,Sant Joan de Vilatorrada,2025-02-21,2025-06-25
266,Sant Joan de les Abadesses,2025-09-15,2025-09-16
192,Sant Joan les Fonts,2025-06-23,2025-09-12
225,Sant Jordi Desvalls,2025-04-23,2025-10-29
5139,Sant Josep de Fontdepou,2025-01-07,2025-07-19
120,Sant Julià de Boada,2025-01-09,2025-07-26
1445,Sant Julià de Cerdanyola,2025-01-09,2025-07-21
226,Sant Julià de Ramis,2025-10-01,2025-10-29
1239,Sant Julià de Vilatorta,2025-06-09,2025-07-28
326,Sant Julià del Llor i Bonmatí,2025-04-23,2025-06-09
1089,Sant Just Desvern,2025-06-09,2025-08-06
1506,Sant Just d'Ardèvol,2025-08-16,2025-09-01
306,Sant Just i Joval,2025-05-02,2025-05-22
1167,Sant Llorenç Savall,2025-08-28,2025-11-21
1299,Sant Llorenç d'Hortons,2025-01-20,2025-08-11
560,Sant Llorenç de Montgai,2025-05-23,2025-08-08
338,Sant Llorenç de Morunys,2025-01-17,2025-06-09
56,Sant Llorenç de la Muga,2025-08-08,2025-08-09
107,Sant Llorenç de les Arenes,2025-06-25,2025-08-11
5113,Sant Magí de Brufaganya,2025-08-19,2025-09-16
290,Sant Martí Sapresa,2025-01-24,2025-11-14
1302,Sant Martí Sarroca,2025-07-21,2025-11-11
1253,Sant Martí Sescorts,2025-04-17,2025-11-11
1403,Sant Martí Sesgueioles,2025-08-18,2025-11-11
228,Sant Martí Vell,2025-07-25,2025-10-29
1240,Sant Martí d'Albars,2025-04-17,2025-11-11
5098,Sant Martí d'Aravó,,
259,Sant Martí d'Ogassa,2025-12-04,2025-12-05
742,Sant Martí de Barcedana,,
254,Sant Martí de Campmajor,2025-05-22,2025-09-29
733,Sant Martí de Canals,2025-08-02,2025-11-11
1241,Sant Martí de Centelles,2025-07-25,2025-11-11
227,Sant Martí de Llémena,2025-05-02,2025-06-23
435,Sant Martí de Maldà,2025-05-12,2025-11-11
1447,Sant Martí de Merlès,,
431,Sant Martí de Riucorb,,
260,Sant Martí de Surroca,2025-12-04,2025-12-05
5133,Sant Martí de Torroella,2025-06-25,2025-11-11
1402,Sant Martí de Tous,2025-04-22,2025-11-07
519,Sant Martí de la Morana,2025-05-15,2025-11-11
253,Sant Martí de la Mota,2025-10-20,2025-10-29
1281,Sant Marçal,2025-04-17,2025-07-14
1366,Sant Mateu de Bages,2025-06-09,2025-09-22
1292,Sant Miquel d'Olèrdola,2025-08-29,2025-09-01
5116,Sant Miquel de Balenyà,2025-06-09,2025-07-25
241,Sant Miquel de Campmajor,2025-05-22,2025-09-29
57,Sant Miquel de Fluvià,2025-05-02,2025-09-29
5131,Sant Miquel de Terradelles,,
743,Sant Miquel de la Vall,,
58,Sant Mori,2025-01-20,2025-09-22
1319,Sant Pau d'Ordal,2025-01-27,2025-04-17
1448,Sant Pau de Pinós,,
267,Sant Pau de Segúries,2025-09-08,2025-09-09
663,Sant Pere,2025-06-28,2025-07-07
1290,Sant Pere Molanta,2025-08-29,2025-09-01
59,Sant Pere Pescador,2025-01-20,2025-06-27
1404,Sant Pere Sallavinera,2025-04-23,2025-06-23
1326,Sant Pere de Ribes,2025-01-25,2025-06-30
1305,Sant Pere de Riudebitlles,2025-04-17,2025-06-09
1242,Sant Pere de Torelló,2025-06-09,2025-09-29
1141,Sant Pere de Vilamajor,2025-04-25,2025-06-09
1412,Sant Pere del Vim,,
491,Sant Pere dels Arquells,2025-04-28,2025-08-25
1197,Sant Pol de Mar,2025-06-09,2025-07-25
307,Sant Ponç,2025-01-31,2025-05-02
204,Sant Privat d'en Bas,2025-08-18,2025-09-08
1306,Sant Quintí de Mediona,2025-05-05,2025-10-31
1142,Sant Quirze Safaja,2025-01-17,2025-06-16
1243,Sant Quirze de Besora,2025-06-09,2025-06-16
1168,Sant Quirze del Vallès,2025-05-12,2025-09-08
501,Sant Ramon,2025-07-25,2025-09-01
756,Sant Romà d'Abella,2025-04-28,2025-06-26
1307,Sant Sadurní d'Anoia,2025-09-08,2025-11-29
1245,Sant Sadurní d'Osormort,2025-06-09,2025-09-08
98,Sant Sadurní de l'Heura,2025-06-09,2025-10-31
1371,Sant Salvador de Guardiola,2025-02-21,2025-08-06
744,Sant Salvador de Toló,,
1358,Sant Salvador de Torroella,,
1271,Sant Sebastià dels Gorgs,2025-04-17,2025-08-04
745,Sant Serni,,
1372,Sant Vicenç de Castellet,2025-01-22,2025-07-14
1198,Sant Vicenç de Montalt,2025-01-22,2025-06-09
1246,Sant Vicenç de Torelló,2025-01-22,2025-09-08
1090,Sant Vicenç dels Horts,2025-01-22,2025-07-21
