id,nom,festa1,festa2
922,"Almadrava, l'",2024-07-26,2024-07-27
350,Almatret,2024-02-02,2024-09-30
351,Almenar,2024-01-20,2024-09-23
410,Almenara Alta,2024-08-02,2024-08-03
895,Almoster,2024-07-30,2024-09-30
142,Alp,2024-02-12,2024-06-28
1205,Alpens,2024-02-13,2024-09-27
352,Alpicat,2024-01-20,2024-08-23
792,Alta-riba,2024-04-23,2024-10-07
836,Altafulla,2024-04-02,2024-11-11
5118,Altet,2024-05-14,2024-08-24
608,Altès,2024-05-20,2024-09-02
623,"Alzina d'Alinyà, l'",2024-06-11,2024-08-16
593,"Alzina, l'",2024-08-06,2024-08-16
604,Alàs i Cerc,2024-05-15,2024-07-22
675,Alòs d'Isil,2024-02-13,2024-08-24
531,Alòs de Balaguer,2024-01-20,2024-08-12
275,Amer,2024-03-22,2024-08-16
1001,"Ametlla de Mar, l'",2024-02-02,2024-06-29
1439,"Ametlla de Merola, l'",,
555,"Ametlla de Montsec, l'",2024-07-26,2024-12-09
468,"Ametlla de Segarra, l'",,
1097,"Ametlla del Vallès, l'",2024-02-12,2024-08-23
1002,"Ampolla, l'",2024-07-16,2024-11-15
1036,Amposta,2024-05-20,2024-12-05
5093,Ancs,2024-02-13,2024-08-16
414,Anglesola,2024-05-03,2024-12-11
276,Anglès,2024-05-20,2024-09-02
651,Anserall,2024-08-31,2024-11-23
617,Ansovell,2024-09-07,2024-11-11
710,Anàs,2024-08-31,2024-11-18
728,Aramunt,2024-01-20,2024-09-14
739,Aransís,,
1414,Aranyó,2024-05-10,2024-08-23
671,Araós,2024-08-31,2024-09-02
387,Arbeca,2024-07-25,2024-08-16
896,Arbolí,2024-01-15,2024-10-07
927,"Arboç, l'",2024-01-09,2024-08-26
1267,"Arboçar, l'",2024-03-28,2024-07-29
277,Arbúcies,2024-05-31,2024-07-29
652,Arcavell,2024-08-03,2024-11-30
821,"Arcs, els",2024-01-17,2024-10-07
1504,Ardèvol,2024-01-17,2024-09-02
26,Arenys d'Empordà,2024-06-29,2024-11-29
1176,Arenys de Mar,2024-07-09,2024-08-16
1177,Arenys de Munt,2024-04-08,2024-11-11
639,Arfa,2024-05-20,2024-11-29
175,Argelaguer,2024-05-13,2024-12-09
598,Argentera,,
897,"Argentera, l'",2024-08-22,2024-08-23
1178,Argentona,2024-05-20,2024-08-05
1377,Argençola,2024-04-02,2024-12-27
853,"Argilaga, l'",2024-01-25,2024-08-16
653,Argolell,2024-06-01,2024-10-14
633,Aristot,2024-09-06,2024-11-28
3,"Armentera, l'",2024-07-22,2024-11-11
1048,Arnes,2024-07-22,2024-08-16
768,Arres,2024-01-20,2024-08-29
787,Arròs,2024-08-29,2024-10-08
771,Arró,2024-08-28,2024-11-11
654,Ars,2024-05-11,2024-11-09
605,Arsèguel,2024-02-20,2024-12-30
353,Artesa de Lleida,2024-01-17,2024-05-15
532,Artesa de Segre,2024-02-13,2024-09-26
778,Arties,2024-06-25,2024-07-25
1332,Artés,2024-09-02,2024-09-03
159,Arànser,2024-06-28,2024-10-14
1017,Ascó,2024-01-19,2024-08-23
655,Asnurri,2024-09-07,2024-12-10
354,Aspa,2024-03-19,2024-09-09
788,Aubèrt,2024-10-07,2024-11-11
533,"Avellanes i Santa Linya, les",,
534,"Avellanes, les",2024-04-23,2024-08-16
4,Avinyonet de Puigventós,2024-05-03,2024-06-29
5111,Avinyonet del Penedès,2024-03-28,2024-08-19
1333,Avinyó,2024-05-20,2024-09-16
1268,Avinyó Nou,2024-03-28,2024-08-19
1417,Avià,2024-05-30,2024-09-02
1060,Badalona,2024-05-11,2024-05-20
1151,Badia del Vallès,2024-02-12,2024-05-20
249,"Baell, el",2024-08-24,2024-11-11
779,Bagergue,2024-07-20,2024-08-01
1418,Bagà,2024-05-20,2024-12-24
1500,Baixos de Calbinyà,2024-07-06,2024-07-27
541,Balaguer,2024-05-20,2024-11-09
1206,Balenyà,2024-01-22,2024-08-26
5088,Balestui,2024-02-13,2024-08-16
1334,Balsareny,2024-02-05,2024-04-25
145,Baltarga,2024-06-13,2024-10-11
928,Banyeres del Penedès,2024-02-12,2024-07-15
232,Banyoles,2024-08-16,2024-10-21
785,Baqueira,2024-05-03,2024-08-05
634,Bar,2024-09-06,2024-12-27
818,Barbens,2024-08-16,2024-11-08
941,Barberà de la Conca,2024-04-23,2024-08-26
1152,Barberà del Vallès,2024-05-20,2024-07-08
1061,Barcelona,2024-05-20,2024-09-24
1461,Barceloneta,,
556,"Baronia de Sant Oïsme, la",2024-01-17,2024-04-23
804,Barruera,2024-08-01,2024-09-09
606,Bassella,2024-05-15,2024-08-26
747,Basturs,2024-05-15,2024-08-31
1049,Batea,2024-08-05,2024-08-06
1137,"Batllòria, la",2024-08-26,2024-12-18
769,Bausen,2024-08-14,2024-08-16
686,Baén,2024-02-13,2024-08-16
1300,"Beguda Alta i Baixa, la",2024-01-22,2024-08-12
1066,Begues,2024-01-19,2024-07-25
88,Begur,2024-05-20,2024-06-29
772,Begós,2024-05-03,2024-08-16
415,Belianes,2024-05-15,2024-07-25
819,Bell-lloc d'Urgell,2024-09-26,2024-09-27
388,Bellaguarda,2024-01-17,2024-04-25
1113,Bellavista,2024-05-10,2024-07-05
89,Bellcaire d'Empordà,2024-08-29,2024-11-25
550,Bellcaire d'Urgell,2024-05-20,2024-09-09
543,Bellfort,2024-02-13,2024-08-16
507,Bellmunt,2024-05-10,2024-05-13
551,Bellmunt d'Urgell,2024-05-13,2024-08-19
973,Bellmunt del Priorat,2024-12-04,2024-12-13
1378,Bellprat,2024-08-09,2024-10-18
416,Bellpuig,2024-03-22,2024-09-13
951,Belltall,,
929,Bellvei,2024-05-20,2024-08-16
426,Bellver d'Ossó,,
144,Bellver de Cerdanya,2024-06-13,2024-10-11
511,Bellveí,2024-01-20,2024-07-25
820,Bellvís,2024-01-20,2024-10-26
748,Benavent,2024-07-20,2024-08-17
355,Benavent de Segrià,2024-01-29,2024-08-26
1003,Benifallet,2024-09-09,2024-09-10
1018,Benissanet,2024-01-17,2024-07-25
773,Benós,2024-06-25,2024-06-29
1419,Berga,2024-05-20,2024-05-30
176,Besalú,2024-03-22,2024-09-20
206,Bescanó,2024-08-10,2024-10-29
656,Bescaran,2024-07-15,2024-11-11
318,Besora,,
789,Betlan,2024-08-05,2024-10-08
790,Betren,2024-10-05,2024-10-08
177,Beuda,2024-03-22,2024-09-20
1099,Bigues,2024-01-20,2024-06-29
1098,Bigues i Riells,,
445,Biosca,2024-07-29,2024-07-30
90,"Bisbal d'Empordà, la",2024-05-20,2024-08-16
974,"Bisbal de Falset, la",2024-05-15,2024-09-06
930,"Bisbal del Penedès, la",2024-04-23,2024-08-16
749,Biscarri,2024-09-21,2024-09-30
1510,Biure,2024-05-04,2024-09-02
6,Biure,2024-02-12,2024-04-02
942,Blancafort,2024-04-23,2024-05-20
278,Blanes,2024-04-02,2024-07-26
1303,"Bleda, la",2024-07-05,2024-11-11
599,Boada,2024-04-29,2024-08-19
7,Boadella d'Empordà,2024-11-11,2024-11-22
699,Boldís Jussà,2024-06-29,2024-07-11
700,Boldís Sobirà,2024-01-20,2024-09-28
148,Bolvir,2024-05-15,2024-11-22
931,Bonastre,2024-05-22,2024-07-22
711,Bonestarre,2024-01-22,2024-10-16
146,Bor,2024-06-13,2024-10-11
1503,"Bordeta, era",2024-08-24,2024-09-30
207,Bordils,2024-08-26,2024-10-29
389,"Borges Blanques, les",2024-09-02,2024-09-03
898,"Borges del Camp, les",2024-06-06,2024-09-09
9,Borrassà,2024-05-03,2024-12-02
1420,Borredà,2024-05-20,2024-08-19
676,Borén,2024-02-13,2024-08-19
774,Bossòst,2024-06-13,2024-08-16
1050,Bot,2024-02-02,2024-02-05
899,Botarell,2024-02-02,2024-08-10
390,Bovera,2024-05-20,2024-09-09
805,Boí,2024-02-14,2024-06-25
279,Breda,2024-09-09,2024-09-10
5086,Bresca,2024-02-13,2024-08-16
5084,Bretui,2024-02-13,2024-08-16
486,Briansó,2024-04-29,2024-08-19
242,Briolf,2024-05-22,2024-09-30
1379,"Bruc, el",2024-05-08,2024-08-16
1207,"Brull, el",2024-10-01,2024-11-11
280,Brunyola,2024-01-19,2024-11-11
869,Bràfim,2024-07-25,2024-12-10
763,Buira,,
693,Burg,,
319,Busa,,
5125,Buseu,2024-02-13,2024-08-16
571,Butsènit,2024-03-19,2024-08-16
5,Bàscara,2024-04-19,2024-10-14
1013,Bítem,2024-05-20,2024-09-13
770,"Bòrdes, Es",2024-09-09,2024-10-08
718,Bóixols,2024-01-22,2024-08-16
1311,Ca l'Avi,2024-03-28,2024-10-28
975,Cabacés,2024-02-02,2024-05-15
552,Cabanabona,2024-05-20,2024-08-23
11,Cabanelles,2024-05-03,2024-06-28
12,Cabanes,2024-01-22,2024-05-03
1272,"Cabanyes, les",2024-02-14,2024-08-05
5137,Cabestany,2024-02-13,2024-08-16
5100,Cabestany,,
870,Cabra del Camp,2024-08-23,2024-08-26
1381,Cabrera d'Anoia,2024-01-15,2024-08-05
1179,Cabrera de Mar,2024-05-20,2024-08-01
1362,Cabrianes,2024-09-09,2024-09-16
1180,Cabrils,2024-05-03,2024-05-20
613,Cabó,2024-05-15,2024-08-10
13,Cadaqués,2024-02-14,2024-12-18
1436,Cal Rosal,2024-05-30,2024-07-15
1382,Calaf,2024-02-05,2024-09-09
932,Calafell,2024-06-29,2024-07-16
657,Calbinyà,2024-07-13,2024-12-21
1335,Calders,2024-01-22,2024-09-13
1181,Caldes d'Estrac,2024-09-09,2024-12-13
281,Caldes de Malavella,2024-08-05,2024-10-29
1101,Caldes de Montbui,2024-05-20,2024-10-14
1182,Calella,,
1208,Calldetenes,2024-05-20,2024-09-24
1336,Callús,2024-07-01,2024-10-14
91,Calonge,2024-07-15,2024-11-11
1383,Calonge de Segarra,2024-09-30,2024-10-07
62,Camallera,2024-04-29,2024-08-26
554,Camarasa,2024-01-17,2024-04-23
1004,Camarles,2024-05-20,2024-07-25
902,Cambrils,2024-05-20,2024-06-29
327,Cambrils,,
247,Campdevànol,2024-09-16,2024-09-17
248,Campelles,2024-05-20,2024-11-11
1102,Campins,2024-05-13,2024-08-26
208,Campllong,2024-05-27,2024-08-26
1012,Campredó,2024-05-20,2024-07-25
250,Camprodon,2024-06-20,2024-06-21
1346,Camps,2024-02-21,2024-08-19
233,Camós,2024-08-16,2024-10-21
5105,Can Bas,2024-03-28,2024-07-01
1312,Can Batista,2024-03-28,2024-07-08
1313,Can Cartró,2024-03-28,2024-04-29
1314,Can Rossell,2024-03-28,2024-04-08
328,Canalda,,
102,Canapost,2024-05-20,2024-09-07
775,Canejan,2024-08-29,2024-08-30
209,Canet d'Adri,2024-09-23,2024-10-29
1183,Canet de Mar,2024-06-29,2024-09-09
130,Canet de la Tallada,2024-03-28,2024-05-20
856,"Canonja, la",2024-01-20,2024-08-16
1103,Canovelles,2024-05-10,2024-07-29
5106,Cantallops,2024-01-29,2024-03-28
1269,Cantallops,2024-03-28,2024-10-14
38,Cantallops,2024-05-13,2024-08-05
1252,Cantonigròs,,
196,"Canya, la",2024-05-13,2024-09-09
1324,Canyelles,2024-07-22,2024-09-10
476,"Canós, el",2024-05-10,2024-08-23
900,Capafonts,2024-07-30,2024-08-16
1384,Capellades,2024-02-06,2024-08-16
14,Capmany,2024-02-13,2024-05-20
1421,Capolat,2024-05-31,2024-06-03
976,Capçanes,2024-08-02,2024-08-05
1107,Cardedeu,2024-05-20,2024-08-16
806,Cardet,2024-08-16,2024-09-09
1337,Cardona,2024-09-09,2024-09-10
448,"Cardosa, la",2024-01-02,2024-07-27
5140,Caresrius de la Rierada,,
1385,Carme,2024-07-16,2024-11-11
793,Casarilh,2024-10-08,2024-12-21
794,Casau,2024-07-25,2024-11-30
1051,Caseres,2024-08-16,2024-08-19
1035,"Cases d'Alcanar, les",2024-06-29,2024-07-16
1274,"Casetes de la Gornal, les",2024-03-28,2024-08-19
1315,"Casots, els",2024-03-28,2024-04-15
1422,Casserres,2024-04-22,2024-08-26
712,Cassibrós,2024-08-31,2024-11-30
210,Cassà de la Selva,2024-05-27,2024-05-28
1423,Castell de l'Areny,2024-01-22,2024-05-15
93,Castell-Platja d'Aro,2024-02-08,2024-09-06
1544,Castellar de Tost,2024-01-17,2024-11-11
303,Castellar de la Ribera,2024-02-12,2024-09-09
1424,Castellar de n'Hug,2024-04-23,2024-07-11
1458,Castellar del Riu,,
1153,Castellar del Vallès,2024-03-19,2024-09-09
1338,Castellbell i el Vilar,2024-08-16,2024-10-11
1154,Castellbisbal,2024-01-22,2024-08-20
1108,Castellcir,2024-01-17,2024-08-16
391,Castelldans,2024-09-05,2024-09-06
1067,Castelldefels,2024-08-16,2024-12-05
1275,Castellet,2024-03-28,2024-08-05
1273,Castellet i la Gornal,,
1386,Castellfollit de Riubregós,2024-01-22,2024-08-16
178,Castellfollit de la Roca,2024-05-20,2024-09-16
1339,Castellfollit del Boix,2024-02-21,2024-04-02
1340,Castellgalí,2024-05-06,2024-08-05
449,Castellnou d'Oluges,2024-05-20,2024-08-17
427,Castellnou d'Ossó,,
1341,Castellnou de Bages,2024-03-28,2024-08-16
609,Castellnou de Bassella,2024-04-29,2024-10-14
635,Castellnou de Carcolze,2024-01-22,2024-06-19
822,Castellnou de Seana,2024-02-02,2024-09-09
1387,Castellolí,2024-04-02,2024-08-26
418,Castellserà,2024-01-20,2024-07-22
1367,Castelltallat,2024-05-20,2024-09-30
1109,Castellterçol,2024-01-17,2024-02-13
901,Castellvell del Camp,2024-01-22,2024-07-26
1068,Castellví de Rosanes,2024-05-27,2024-09-30
1283,Castellví de la Marca,2024-03-28,2024-08-16
15,Castelló d'Empúries,2024-02-02,2024-08-10
561,Castelló de Farfanya,2024-05-20,2024-10-31
837,"Catllar, el",2024-08-23,2024-12-13
616,Cava,2024-10-25,2024-11-29
282,"Cellera de Ter, la",2024-04-29,2024-05-20
720,Cellers,2024-03-19,2024-08-29
211,Celrà,2024-05-06,2024-10-29
1209,Centelles,2024-12-30,2024-12-31
1426,Cercs,2024-04-23,2024-05-30
1155,Cerdanyola del Vallès,2024-05-06,2024-11-11
1069,Cervelló,2024-05-20,2024-09-19
447,Cervera,2024-02-06,2024-09-23
212,Cervià de Ter,2024-01-22,2024-10-29
392,Cervià de les Garrigues,2024-05-15,2024-09-30
947,"Cirera, la",2024-04-25,2024-08-14
16,Cistella,2024-05-03,2024-06-29
419,Ciutadilla,2024-04-29,2024-09-30
505,Civit,2024-05-03,2024-05-06
658,Civís,2024-07-06,2024-10-26
5117,Claravalls,2024-08-02,2024-08-06
1276,Clariana,2024-03-28,2024-07-29
304,Clariana de Cardener,2024-02-05,2024-05-03
729,Claverol,2024-02-07,2024-08-28
610,"Clua, la",2024-01-22,2024-10-07
1368,Coaner,2024-05-20,2024-09-09
393,"Cogul, el",2024-05-03,2024-12-05
18,Colera,2024-05-08,2024-09-30
619,Coll de Nargó,2024-07-25,2024-11-22
1070,Collbató,2024-05-20,2024-09-16
904,Colldejou,2024-08-10,2024-10-25
721,Collmorter,2024-03-19,2024-05-08
1210,Collsuspina,,
94,Colomers,2024-01-18,2024-09-12
1092,"Colònia Güell, la",2024-06-07,2024-12-31
308,"Coma i la Pedra, la",2024-04-25,2024-08-16
497,Comabella,2024-05-06,2024-05-08
477,Concabella,2024-05-10,2024-08-23
943,Conesa,2024-05-20,2024-11-18
750,Conques,2024-03-19,2024-09-14
838,Constantí,2024-01-20,2024-08-01
1388,Copons,2024-04-02,2024-08-16
1052,Corbera d'Ebre,2024-08-14,2024-08-16
1071,Corbera de Llobregat,2024-01-17,2024-07-22
356,Corbins,2024-05-22,2024-05-23
666,Cornellana,2024-07-01,2024-07-02
1072,Cornellà de Llobregat,2024-05-20,2024-05-31
234,Cornellà de Terri,2024-07-01,2024-10-21
977,Cornudella de Montsant,2024-07-10,2024-08-19
1114,Corró d'Amunt,2024-05-10,2024-07-13
1115,Corró d'Avall,2024-05-10,2024-09-13
5092,Cortscastell,2024-02-13,2024-08-16
537,Corçà,2024-05-03,2024-08-09
95,Corçà,2024-05-20,2024-10-07
574,Coscó,,
10,Creixell,,
839,Creixell,,
235,Crespià,2024-02-26,2024-12-09
97,Cruïlles,2024-05-27,2024-10-29
1325,Cubelles,2024-07-30,2024-08-16
562,Cubells,2024-04-25,2024-08-16
5127,Cuberes,2024-02-13,2024-08-16
934,Cunit,2024-01-22,2024-07-15
458,"Curullada, la",2024-01-27,2024-09-14
1105,Cànoves,2024-01-19,2024-05-31
1104,Cànoves i Samalús,,
807,Cóll,2024-08-16,2024-09-09
1030,Darmós,2024-02-02,2024-08-16
19,Darnius,2024-05-03,2024-08-16
149,Das,2024-08-16,2024-12-27
1005,Deltebre,2024-05-20,2024-08-16
1548,"Destres, les",2024-08-16,2024-12-13
411,Donzell d'Urgell,2024-08-16,2024-08-17
180,Dosquers,2024-05-20,2024-07-25
1184,Dosrius,2024-05-20,2024-08-30
905,Duesaigües,2024-05-20,2024-09-23
808,Durro,,
270,Dòrria,2024-07-22,2024-12-05
5089,Enseu,2024-02-13,2024-08-16
809,Erill la Vall,2024-02-12,2024-07-10
730,Erinyà,2024-05-15,2024-12-27
27,Ermedàs,2024-06-29,2024-09-26
20,"Escala, l'",2024-07-16,2024-09-02
989,Escaladei,2024-09-23,2024-09-24
696,Escaló,2024-02-03,2024-02-13
1463,Escart,2024-02-13,2024-12-09
8,"Escaules, les",2024-11-11,2024-11-22
795,Escunhau,2024-06-29,2024-10-08
791,"Esglésies, les",,
1073,Esparreguera,2024-02-12,2024-07-15
1455,Espinalbet,,
257,Espinavell,2024-08-05,2024-10-14
1211,Espinelves,2024-01-22,2024-07-25
394,"Espluga Calba, l'",2024-02-05,2024-08-19
5129,Espluga de Cuberes,2024-02-13,2024-08-16
944,"Espluga de Francolí, l'",2024-07-26,2024-07-29
1074,Esplugues de Llobregat,2024-05-20,2024-09-21
21,Espolla,2024-01-22,2024-07-25
236,Esponellà,2024-02-05,2024-10-21
689,Espot,2024-09-23,2024-12-09
1508,"Espunyola, l'",2024-05-30,2024-08-14
1277,"Esquirol, l'",,
1551,Estais,,
620,Estamariu,2024-01-22,2024-11-22
1342,"Estany, l'",2024-05-20,2024-09-09
713,Estaon,2024-05-15,2024-07-25
135,"Estartit, l'",2024-07-26,2024-12-13
453,Estaràs,2024-01-08,2024-08-06
690,Esterri d'Àneu,2024-01-22,2024-02-13
691,Esterri de Cardós,2024-02-13,2024-10-11
243,Falgons,2024-01-22,2024-09-18
1344,Fals,2024-02-21,2024-08-19
979,Falset,2024-05-20,2024-08-16
22,"Far d'Empordà, el",2024-05-03,2024-11-11
512,"Far, el",2024-01-08,2024-08-08
877,Farena,2024-08-23,2024-08-30
659,"Farga de Moles, la",2024-03-14,2024-09-07
692,Farrera,2024-02-13,2024-08-16
1053,"Fatarella, la",2024-02-05,2024-09-09
906,"Febró, la",2024-08-23,2024-08-26
454,Ferran,2024-05-18,2024-12-28
1110,Figaró-Montmany,2024-04-08,2024-09-02
980,"Figuera, la",2024-01-15,2024-11-11
23,Figueres,2024-05-03,2024-06-29
751,Figuerola d'Orcau,2024-01-17,2024-08-14
557,Figuerola de Meià,2024-05-02,2024-08-05
871,Figuerola del Camp,2024-03-28,2024-08-16
5121,"Figuerosa, la",2024-08-16,2024-09-10
213,Flaçà,2024-07-05,2024-10-11
1019,Flix,2024-01-17,2024-08-16
513,Florejacs,2024-05-15,2024-08-16
395,"Floresta, la",2024-02-02,2024-08-19
1111,Fogars de Montclús,2024-05-03,2024-08-09
283,Fogars de la Selva,2024-05-15,2024-09-16
99,Foixà,2024-06-25,2024-08-29
1212,Folgueroles,2024-05-20,2024-09-09
823,Fondarella,2024-02-16,2024-09-02
1552,Fonolleres,2024-05-20,2024-07-10
459,Fonolleres,2024-08-24,2024-08-26
1343,Fonollosa,2024-02-21,2024-08-19
1284,Font-rubí,2024-01-22,2024-08-16
150,Fontanals de Cerdanya,2024-06-21,2024-12-27
100,Fontanilles,2024-07-05,2024-07-06
118,Fontclara,2024-01-15,2024-09-14
237,Fontcoberta,2024-08-02,2024-10-21
525,Fontdepou,2024-01-05,2024-07-19
103,Fonteta,2024-05-20,2024-07-13
558,Fontllonga,2024-08-26,2024-09-30
740,Fontsagrada,,
888,Fontscaldes,2024-02-02,2024-06-25
564,Foradada,2024-01-19,2024-02-13
271,Fornells de la Muntanya,2024-07-22,2024-12-05
214,Fornells de la Selva,2024-07-25,2024-10-29
24,Fortià,2024-05-03,2024-06-28
945,Forès,,
1037,Freginals,2024-10-16,2024-12-05
335,Freixinet,2024-07-10,2024-09-30
420,"Fuliola, la",2024-07-26,2024-12-13
396,Fulleda,2024-08-23,2024-08-26
645,Fígols,2024-01-20,2024-05-14
1427,Fígols,2024-10-16,2024-11-22
667,Fórnols,2024-11-18,2024-11-19
1347,Gaià,2024-08-30,2024-09-02
1348,Galera,2024-07-05,2024-07-08
1038,"Galera, la",2024-03-19,2024-05-03
1156,Gallifa,2024-03-28,2024-05-20
1054,Gandesa,2024-08-30,2024-09-02
1020,Garcia,2024-01-17,2024-08-16
872,"Garidells, els",2024-01-19,2024-07-25
1118,"Garriga, la",2024-08-03,2024-10-01
111,Garrigoles,2024-01-22,2024-11-29
30,Garriguella,2024-08-19,2024-12-09
25,Garrigàs,2024-06-29,2024-09-30
780,Garòs,2024-08-16,2024-08-29
796,Gausac,2024-08-16,2024-10-08
738,Gavet de la Conca,2024-01-18,2024-09-24
1075,Gavà,2024-06-29,2024-12-14
1285,Gelida,2024-08-19,2024-12-13
151,Ger,2024-09-02,2024-12-31
578,Gerb,2024-08-06,2024-11-09
687,Gerri de la Sal,2024-02-13,2024-08-16
781,Gessa,2024-06-08,2024-06-29
359,Gimenells,2024-05-15,2024-10-07
358,Gimenells i el Pla de la Font,,
1021,Ginestar,2024-11-08,2024-11-11
215,Girona,2024-07-25,2024-10-29
1428,Gironella,2024-04-25,2024-08-16
1429,Gisclareny,2024-04-23,2024-05-20
1219,"Gleva, la",2024-05-20,2024-09-09
5124,Glorieta,,
952,Glorieta,,
1039,Godall,2024-02-13,2024-05-20
824,Golmés,2024-05-21,2024-08-06
251,Gombrèn,2024-09-02,2024-09-03
1278,"Gornal, la",2024-03-28,2024-07-01
575,"Gos, el",,
499,Gospí,2024-09-26,2024-10-07
514,Gra,2024-05-15,2024-08-06
1468,Gramuntell,2024-04-29,2024-08-19
1286,"Granada, la",2024-07-15,2024-08-30
397,"Granadella, la",2024-01-17,2024-09-13
1119,Granera,2024-01-17,2024-11-11
357,"Granja d'Escarp, la",2024-01-19,2024-07-25
538,Granollers,2024-05-15,2024-07-25
1120,Granollers,2024-05-10,2024-08-30
457,Granyanella,2024-08-02,2024-08-03
461,Granyena de Segarra,2024-09-12,2024-09-13
398,Granyena de les Garrigues,2024-03-19,2024-10-04
981,Gratallops,2024-01-19,2024-08-09
152,Gréixer,2024-06-03,2024-11-23
1121,Gualba,2024-01-22,2024-08-16
112,Gualta,2024-07-30,2024-07-31
544,Gualter,2024-02-13,2024-08-16
594,Guardiola,2024-04-27,2024-11-11
644,Guardiola,2024-05-15,2024-10-07
1431,Guardiola de Berguedà,2024-04-25,2024-08-10
1511,Guialmons,2024-05-10,2024-05-11
982,"Guiamets, els",2024-08-19,2024-12-27
154,Guils de Cerdanya,2024-05-15,2024-12-24
421,Guimerà,2024-01-20,2024-04-27
695,"Guingueta d'Àneu, la",2024-02-13,2024-12-09
462,Guissona,2024-05-20,2024-09-06
309,Guixers,2024-05-08,2024-05-20
1270,"Gunyoles, les",2024-03-28,2024-08-12
865,"Gunyoles, les",2024-01-20,2024-07-25
1213,Gurb,2024-05-20,2024-11-29
1345,"Guàrdia Lada, la",,
648,Guàrdia d'Ares,2024-08-16,2024-10-14
438,"Guàrdia d'Urgell, la",2024-01-19,2024-06-07
722,Guàrdia de Tremp,2024-03-19,2024-08-30
1442,"Guàrdia, la",2024-10-07,2024-10-16
600,Gàrzola,2024-09-09,2024-09-16
455,Gàver,2024-05-11,2024-08-20
1430,Gósol,2024-05-20,2024-10-31
1055,Horta de Sant Joan,2024-03-18,2024-09-09
305,Hortoneda,2024-05-03,2024-06-28
681,Hortoneda,2024-05-03,2024-08-14
1062,"Hospitalet de Llobregat, l'",2024-05-20,2024-09-24
919,"Hospitalet de l'Infant, l'",2024-06-29,2024-08-16
478,Hostafrancs,2024-05-10,2024-08-23
590,"Hostal Nou i la Codosa, l'",2024-05-20,2024-07-26
487,Hostalets,2024-04-29,2024-08-19
198,"Hostalets d'en Bas, els",2024-08-14,2024-09-09
1389,"Hostalets de Pierola, els",2024-07-25,2024-07-26
284,Hostalric,2024-07-08,2024-09-30
1390,Igualada,2024-04-02,2024-08-26
677,Isavarre,2024-02-13,2024-08-10
678,Isil,2024-02-13,2024-06-22
752,Isona,2024-01-20,2024-08-23
155,Isòvol,2024-09-25,2024-09-26
825,Ivars d'Urgell,2024-06-03,2024-11-29
568,Ivars de Noguera,2024-01-19,2024-08-02
463,Ivorra,2024-01-17,2024-10-16
113,Jafre,2024-09-09,2024-11-11
683,Jesús,2024-05-20,2024-10-04
199,Joanetes,2024-07-22,2024-09-09
31,"Jonquera, la",2024-05-20,2024-09-09
1391,Jorba,2024-04-02,2024-07-29
625,Josa de Cadí,2024-01-19,2024-09-02
216,Juià,2024-09-06,2024-10-29
399,Juncosa,2024-03-19,2024-05-15
400,Juneda,2024-08-26,2024-08-27
