id,nom,festa1,festa2
984,Marçà,2026-01-01,
5102,Mas Gros,2026-01-01,
1040,Mas de Barberans,2026-01-01,
471,"Mas de Bondia, el",2026-01-01,
36,Masarac,2026-01-01,
1547,Masbarrat,2026-01-01,
920,Masboquera,2026-01-01,
1041,Masdenverge,2026-01-01,
5101,Masella,2026-01-01,
1217,"Masies de Roda, les",2026-01-01,
1218,"Masies de Voltregà, les",2026-01-01,
936,Masllorenç,2026-01-01,
1186,"Masnou, el",2026-01-01,
526,"Masos de Millà, els",2026-01-01,
907,Maspujols,2026-01-01,
1393,Masquefa,2026-01-01,
921,Masriudoms,2026-01-01,
986,"Masroig, el",2026-01-01,
368,Massalcoreig,2026-01-01,
287,Massanes,2026-01-01,
464,Massoteres,2026-01-01,
1279,"Masuques, les",2026-01-01,
873,"Masó, la",2026-01-01,
1157,Matadepera,2026-01-01,
1505,Matamargó,2026-01-01,
1187,Mataró,2026-01-01,
559,"Maçana, la",2026-01-01,
35,Maçanet de Cabrenys,2026-01-01,
286,Maçanet de la Selva,2026-01-01,
1287,Mediona,2026-01-01,
5091,Mentui,2026-01-01,
569,Menàrguens,2026-01-01,
164,Meranges,2026-01-01,
725,"Meüll, el",2026-01-01,
910,Miami Platja,2026-01-01,
181,Mieres,2026-01-01,
527,Millà,2026-01-01,
874,"Milà, el",2026-01-01,
336,"Miracle, el",2026-01-01,
828,Miralcamp,2026-01-01,
587,Miralpeix,2026-01-01,
611,Mirambell,2026-01-01,
1022,Miravet,2026-01-01,
1351,Moià,2026-01-01,
1289,Moja,2026-01-01,
987,"Molar, el",2026-01-01,
5132,"Molina, la",2026-01-01,
143,"Molina, la",2026-01-01,
1077,Molins de Rei,2026-01-01,
829,Mollerussa,2026-01-01,
39,Mollet de Peralada,2026-01-01,
1127,Mollet del Vallès,2026-01-01,
256,Molló,2026-01-01,
316,"Molsosa, la",2026-01-01,
109,Monells,2026-01-01,
1502,Monestir d'Avellanes,2026-01-01,
1352,Monistrol de Calders,2026-01-01,
1353,Monistrol de Montserrat,2026-01-01,
797,Mont,2026-01-01,
876,Mont-ral,2026-01-01,
114,Mont-ras,2026-01-01,
480,Mont-roig,2026-01-01,
909,Mont-roig del Camp,2026-01-01,
182,Montagut i Oix,2026-01-01,
640,Montant de Tost,2026-01-01,
949,Montblanc,2026-01-01,
441,Montblanquet,2026-01-01,
964,Montbrió de la Marca,2026-01-01,
908,Montbrió del Camp,2026-01-01,
1158,Montcada i Reixac,2026-01-01,
364,Montclar,2026-01-01,
1433,Montclar,2026-01-01,
798,Montcorbau,2026-01-01,
5083,Montcortès,2026-01-01,
479,Montcortès de Segarra,2026-01-01,
167,Montellà,2026-01-01,
165,Montellà i Martinet,2026-01-01,
694,Montesclado,2026-01-01,
1220,Montesquiu,2026-01-01,
473,Montfalcó Murallat,2026-01-01,
428,Montfalcó d'Agramunt,2026-01-01,
1411,Montfalcó el Gros,2026-01-01,
5096,Montfar,2026-01-01,
626,Montferrer i Castellbò,2026-01-01,
875,Montferri,2026-01-01,
570,Montgai,2026-01-01,
1188,Montgat,2026-01-01,
70,Montiró,2026-01-01,
1432,Montmajor,2026-01-01,
1394,Montmaneu,2026-01-01,
937,"Montmell, el",2026-01-01,
1128,Montmeló,2026-01-01,
369,Montoliu de Lleida,2026-01-01,
467,Montoliu de Segarra,2026-01-01,
470,Montornès de Segarra,2026-01-01,
1129,Montornès del Vallès,2026-01-01,
489,Montpalau,2026-01-01,
312,Montpol,2026-01-01,
1130,Montseny,2026-01-01,
565,Montsonís,2026-01-01,
516,"Morana, la",2026-01-01,
840,"Morell, el",2026-01-01,
988,"Morera de Montsant, la",2026-01-01,
1467,Muller,2026-01-01,
1221,Muntanyola,2026-01-01,
1044,"Muntells, els",2026-01-01,
1354,Mura,2026-01-01,
1023,Móra d'Ebre,2026-01-01,
1024,Móra la Nova,2026-01-01,
460,"Móra, la",2026-01-01,
160,Músser,2026-01-01,
423,Nalec,2026-01-01,
1355,Navarcles,2026-01-01,
40,Navata,2026-01-01,
1356,Navàs,2026-01-01,
317,Navès,2026-01-01,
272,Nevà,2026-01-01,
673,Norís,2026-01-01,
1434,"Nou de Berguedà, la",2026-01-01,
841,"Nou de Gaià, la",2026-01-01,
649,Noves de Segre,2026-01-01,
878,Nulles,2026-01-01,
630,Nuncarga,2026-01-01,
325,Odèn,2026-01-01,
258,Ogassa,2026-01-01,
612,Ogern,2026-01-01,
1293,Olesa de Bonesvalls,2026-01-01,
1078,Olesa de Montserrat,2026-01-01,
627,Oliana,2026-01-01,
573,Oliola,2026-01-01,
331,Olius,2026-01-01,
1464,Olivella,2026-01-01,
157,Olopte,2026-01-01,
1222,Olost,2026-01-01,
183,Olot,2026-01-01,
472,"Oluges, les",2026-01-01,
1435,Olvan,2026-01-01,
1288,Olèrdola,2026-01-01,
401,"Omellons, els",2026-01-01,
424,"Omells de na Gaia, els",2026-01-01,
755,Orcau,2026-01-01,
1317,Ordal,2026-01-01,
41,Ordis,2026-01-01,
628,Organyà,2026-01-01,
1226,Oristà,2026-01-01,
1396,Orpí,2026-01-01,
1225,Orís,2026-01-01,
577,Os de Balaguer,2026-01-01,
660,Os de Civís,2026-01-01,
288,Osor,2026-01-01,
1460,Ossera,2026-01-01,
425,Ossó de Sió,2026-01-01,
1294,Pacs del Penedès,2026-01-01,
1462,Padrinàs,2026-01-01,
5107,"Pago, el",2026-01-01,
1190,Palafolls,2026-01-01,
115,Palafrugell,2026-01-01,
116,Palamós,2026-01-01,
830,"Palau d'Anglesola, el",2026-01-01,
545,"Palau de Rialb, el",2026-01-01,
42,Palau de Santa Eulàlia,2026-01-01,
117,Palau-sator,2026-01-01,
43,Palau-saverdera,2026-01-01,
1159,Palau-solità i Plegamans,2026-01-01,
842,"Pallaresos, els",2026-01-01,
481,"Pallargues, les",2026-01-01,
1079,Pallejà,2026-01-01,
504,Pallerols,2026-01-01,
572,Pallerols,2026-01-01,
1025,"Palma d'Ebre, la",2026-01-01,
1080,"Palma de Cervelló, la",2026-01-01,
238,Palol de Revardit,2026-01-01,
517,Palou,2026-01-01,
465,Palouet,2026-01-01,
121,Pals,2026-01-01,
1357,Palà de Torroella,2026-01-01,
1081,"Papiol, el",2026-01-01,
261,Pardines,2026-01-01,
1131,Parets del Vallès,2026-01-01,
122,Parlavà,2026-01-01,
641,"Parròquia d'Hortó, la",2026-01-01,
950,Passanant,2026-01-01,
44,Pau,2026-01-01,
506,Pavia,2026-01-01,
1006,Paüls,2026-01-01,
45,Pedret i Marzà,2026-01-01,
321,Pegueroles,2026-01-01,
71,Pelacalç,2026-01-01,
482,Pelagalls,2026-01-01,
579,Penelles,2026-01-01,
123,"Pera, la",2026-01-01,
5090,Peracalç,2026-01-01,
1229,Perafita,2026-01-01,
843,Perafort,2026-01-01,
46,Peralada,2026-01-01,
688,Peramea,2026-01-01,
629,Peramola,2026-01-01,
104,Peratallada,2026-01-01,
1008,"Perelló, el",2026-01-01,
624,Perles,2026-01-01,
731,Pessonada,2026-01-01,
147,Pi,2026-01-01,
889,Picamoixons,2026-01-01,
1397,Piera,2026-01-01,
953,"Piles, les",2026-01-01,
1191,Pineda de Mar,2026-01-01,
1056,"Pinell de Brai, el",2026-01-01,
332,Pinell de Solsonès,2026-01-01,
201,"Pinya, la",2026-01-01,
333,Pinós,2026-01-01,
954,Pira,2026-01-01,
864,"Pla de Manlleu, el",2026-01-01,
642,"Pla de Sant Tirs, el",2026-01-01,
879,"Pla de Santa Maria, el",2026-01-01,
5138,Pla de l'Ermita,2026-01-01,
360,"Pla de la Font, el",2026-01-01,
1295,"Pla del Penedès, el",2026-01-01,
576,Plandogau,2026-01-01,
184,"Planes d'Hostoles, les",2026-01-01,
262,Planoles,2026-01-01,
475,"Plans de Sió, els",2026-01-01,
831,"Poal, el",2026-01-01,
960,"Pobla de Carivenys, la",2026-01-01,
1398,"Pobla de Claramunt, la",2026-01-01,
402,"Pobla de Cérvoles, la",2026-01-01,
1550,"Pobla de Ferran, la",2026-01-01,
1437,"Pobla de Lillet, la",2026-01-01,
845,"Pobla de Mafumet, la",2026-01-01,
1057,"Pobla de Massaluca, la",2026-01-01,
846,"Pobla de Montornès, la",2026-01-01,
758,"Pobla de Segur, la",2026-01-01,
863,"Pobles, les",2026-01-01,
990,Poboleda,2026-01-01,
1160,Polinyà,2026-01-01,
546,Politg,2026-01-01,
490,Pomar,2026-01-01,
880,"Pont d'Armentera, el",2026-01-01,
632,"Pont de Bar, el",2026-01-01,
727,"Pont de Claverol, el",2026-01-01,
48,Pont de Molins,2026-01-01,
812,"Pont de Suert, el",2026-01-01,
1359,"Pont de Vilomara i Rocafort, el",2026-01-01,
955,Pontils,2026-01-01,
1296,Pontons,2026-01-01,
580,Ponts,2026-01-01,
49,Pontós,2026-01-01,
240,Porqueres,2026-01-01,
991,Porrera,2026-01-01,
50,"Port de la Selva, el",2026-01-01,
51,Portbou,2026-01-01,
500,Portell,2026-01-01,
370,"Portella, la",2026-01-01,
582,Pradell,2026-01-01,
992,Pradell de la Teixeta,2026-01-01,
911,Prades,2026-01-01,
1058,Prat de Comte,2026-01-01,
1082,"Prat de Llobregat, el",2026-01-01,
912,Pratdip,2026-01-01,
1230,Prats de Lluçanès,2026-01-01,
1399,"Prats de Rei, els",2026-01-01,
168,Prats i Sansor,2026-01-01,
429,Preixana,2026-01-01,
581,Preixens,2026-01-01,
1192,Premià de Dalt,2026-01-01,
1193,Premià de Mar,2026-01-01,
451,"Prenyanosa, la",2026-01-01,
185,"Preses, les",2026-01-01,
1234,Pruit,2026-01-01,
169,Prullans,2026-01-01,
413,"Puelles, les",2026-01-01,
547,"Puig de Rialb, el",2026-01-01,
1438,Puig-reig,2026-01-01,
170,Puigcerdà,2026-01-01,
844,Puigdelfí,2026-01-01,
1297,Puigdàlber,2026-01-01,
403,Puiggròs,2026-01-01,
724,Puigmaçana,2026-01-01,
202,Puigpardines,2026-01-01,
881,Puigpelat,2026-01-01,
430,Puigverd d'Agramunt,2026-01-01,
371,Puigverd de Lleida,2026-01-01,
614,"Pujal, el",2026-01-01,
1400,Pujalt,2026-01-01,
5087,Pujol,2026-01-01,
1440,"Quar, la",2026-01-01,
220,Quart,2026-01-01,
263,Queralbs,2026-01-01,
618,"Querforadat, el",2026-01-01,
882,Querol,2026-01-01,
52,Rabós,2026-01-01,
365,Raimat,2026-01-01,
1360,Rajadell,2026-01-01,
